
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 12f11ed6-5c38-4dee-bba4-d36c0cd47c0e (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.21      1    3.21           0.159    1.0  20.0        -        4.0     -       -             0        cn17658-enp5s0 
createfile_ID0000001                1   condorpool 0.634     1    0.634          0.153    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_0_0     1   condorpool 3.048     1    3.048          0.399    0.0  0.0         -        4.0     -       -             0        cn17658-enp5s0 
binary_ID0000003                    1   condorpool 1.215     1    1.215          0.18     0.0  4.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000002                    1   condorpool 0.221     1    0.221          0.198    1.0  5.0         -        1.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_1_0     1   condorpool 2.473     1    2.473          0.398    0.0  14.0        -        2.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_1_1     1   condorpool 2.708     1    2.708          0.35     0.0  9.0         -        3.0     -       -             0        cn17641-ens4   
binary_ID0000007                    1   condorpool 0.271     1    0.271          0.225    0.0  9.0         -        0.0     -       -             0        cn17643-ens4   
binary_ID0000005                    1   condorpool 0.224     1    0.224          0.213    0.0  9.0         -        0.0     -       -             0        cn17651-ens4   
binary_ID0000006                    1   condorpool 0.882     1    0.882          0.268    0.0  9.0         -        1.0     -       -             0        cn17656-enp5s0 
binary_ID0000004                    1   condorpool 0.286     1    0.286          0.22     0.0  9.0         -        0.0     -       -             0        cn17652-enp5s0 
stage_out_remote_condorpool_2_0     1   condorpool 4.198     1    4.198          0.528    0.0  0.0         -        4.0     -       -             0        cn17656-enp5s0 
stage_out_remote_condorpool_2_1     1   condorpool 4.14      1    4.14           0.558    0.0  0.0         -        4.0     -       -             0        cn17652-enp5s0 
binary_ID0000008                    1   condorpool 0.254     1    0.254          0.22     0.0  0.0         -        1.0     -       -             0        cn17643-ens4   
binary_ID0000014                    1   condorpool 0.712     1    0.712          0.229    0.0  0.0         -        1.0     -       -             0        cn17651-ens4   
binary_ID0000015                    1   condorpool 0.885     1    0.885          0.235    0.0  1.0         -        1.0     -       -             0        cn17643-ens4   
binary_ID0000012                    1   condorpool 0.319     1    0.319          0.221    0.0  0.0         -        1.0     -       -             0        cn17643-ens4   
binary_ID0000013                    1   condorpool 0.612     1    0.612          0.228    0.0  1.0         -        0.0     -       -             0        cn17651-ens4   
binary_ID0000010                    1   condorpool 0.294     1    0.294          0.216    0.0  1.0         -        1.0     -       -             0        cn17643-ens4   
binary_ID0000011                    1   condorpool 0.649     1    0.649          0.238    0.0  1.0         -        1.0     -       -             0        cn17651-ens4   
binary_ID0000009                    1   condorpool 0.188     1    0.188          0.15     0.0  1.0         -        0.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_3_0     1   condorpool 4.148     1    4.148          0.841    1.0  0.0         -        5.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_3_1     1   condorpool 4.329     1    4.329          0.983    1.0  0.0         -        5.0     -       -             0        cn17651-ens4   
binary_ID0000018                    1   condorpool 0.69      1    0.69           0.227    1.0  5.0         -        1.0     -       -             0        cn17643-ens4   
binary_ID0000029                    1   condorpool 0.547     1    0.547          0.159    0.0  5.0         -        1.0     -       -             0        cn17651-ens4   
binary_ID0000019                    1   condorpool 0.157     1    0.157          0.151    0.0  6.0         -        1.0     -       -             0        cn17643-ens4   
binary_ID0000016                    1   condorpool 1.018     1    1.018          0.228    0.0  0.0         -        1.0     -       -             0        cn17651-ens4   
binary_ID0000027                    1   condorpool 0.745     1    0.745          0.253    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000017                    1   condorpool 1.026     1    1.026          0.233    0.0  1.0         -        1.0     -       -             0        cn17641-ens4   
binary_ID0000028                    1   condorpool 0.625     1    0.625          0.232    0.0  1.0         -        1.0     -       -             0        cn17656-enp5s0 
binary_ID0000025                    1   condorpool 0.229     1    0.229          0.204    0.0  1.0         -        0.0     -       -             0        cn17652-enp5s0 
binary_ID0000026                    1   condorpool 0.299     1    0.299          0.233    1.0  0.0         -        0.0     -       -             0        cn17641-ens4   
binary_ID0000023                    1   condorpool 0.629     1    0.629          0.231    1.0  0.0         -        1.0     -       -             0        cn17656-enp5s0 
binary_ID0000024                    1   condorpool 0.727     1    0.727          0.249    1.0  0.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000021                    1   condorpool 0.276     1    0.276          0.227    1.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000022                    1   condorpool 0.607     1    0.607          0.225    1.0  0.0         -        1.0     -       -             0        cn17641-ens4   
binary_ID0000030                    1   condorpool 0.261     1    0.261          0.229    0.0  0.0         -        1.0     -       -             0        cn17641-ens4   
binary_ID0000020                    1   condorpool 0.731     1    0.731          0.233    0.0  1.0         -        0.0     -       -             0        cn17656-enp5s0 
binary_ID0000031                    1   condorpool 1.91      1    1.91           0.278    0.0  1.0         -        2.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_4_0     1   condorpool 5.57      1    5.57           1.748    0.0  0.0         -        6.0     -       -             0        cn17641-ens4   
stage_out_remote_condorpool_4_1     1   condorpool 7.042     1    7.042          1.921    0.0  0.0         -        8.0     -       -             0        cn17656-enp5s0 
binary_ID0000038                    1   condorpool 1.713     1    1.713          0.244    0.0  1.0         -        2.0     -       -             0        cn17658-enp5s0 
binary_ID0000039                    1   condorpool 0.244     1    0.244          0.23     0.0  1.0         -        0.0     -       -             0        cn17652-enp5s0 
binary_ID0000036                    1   condorpool 0.256     1    0.256          0.214    0.0  2.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000058                    1   condorpool 0.966     1    0.966          0.27     0.0  0.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000037                    1   condorpool 0.35      1    0.35           0.159    0.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000059                    1   condorpool 0.241     1    0.241          0.226    0.0  0.0         -        1.0     -       -             0        cn17641-ens4   
binary_ID0000034                    1   condorpool 0.316     1    0.316          0.215    0.0  1.0         -        0.0     -       -             0        cn17641-ens4   
binary_ID0000056                    1   condorpool 1.254     1    1.254          0.229    0.0  1.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000035                    1   condorpool 0.757     1    0.757          0.252    0.0  0.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000057                    1   condorpool 0.207     1    0.207          0.157    0.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000032                    1   condorpool 0.655     1    0.655          0.23     0.0  1.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000054                    1   condorpool 0.276     1    0.276          0.263    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000033                    1   condorpool 1.149     1    1.149          0.169    0.0  1.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000055                    1   condorpool 1.165     1    1.165          0.185    0.0  0.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000052                    1   condorpool 0.284     1    0.284          0.217    0.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000053                    1   condorpool 0.544     1    0.544          0.155    0.0  1.0         -        0.0     -       -             0        cn17652-enp5s0 
binary_ID0000050                    1   condorpool 0.57      1    0.57           0.263    0.0  2.0         -        0.0     -       -             0        cn17658-enp5s0 
binary_ID0000051                    1   condorpool 0.243     1    0.243          0.215    0.0  2.0         -        0.0     -       -             0        cn17652-enp5s0 
binary_ID0000049                    1   condorpool 0.761     1    0.761          0.253    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000047                    1   condorpool 0.265     1    0.265          0.216    0.0  0.0         -        0.0     -       -             0        cn17652-enp5s0 
binary_ID0000048                    1   condorpool 0.261     1    0.261          0.216    0.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000045                    1   condorpool 0.766     1    0.766          0.249    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000046                    1   condorpool 1.232     1    1.232          0.159    0.0  1.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000043                    1   condorpool 0.749     1    0.749          0.257    0.0  0.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000044                    1   condorpool 0.627     1    0.627          0.225    0.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000041                    1   condorpool 0.312     1    0.312          0.258    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000063                    1   condorpool 0.365     1    0.365          0.353    0.0  1.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000042                    1   condorpool 0.226     1    0.226          0.18     0.0  2.0         -        0.0     -       -             0        cn17658-enp5s0 
binary_ID0000061                    1   condorpool 0.746     1    0.746          0.242    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
binary_ID0000040                    1   condorpool 0.691     1    0.691          0.223    0.0  0.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000062                    1   condorpool 1.142     1    1.142          0.154    0.0  1.0         -        1.0     -       -             0        cn17652-enp5s0 
binary_ID0000060                    1   condorpool 0.939     1    0.939          0.159    0.0  1.0         -        1.0     -       -             0        cn17658-enp5s0 
